"protein","reporter","unique","value","batch"
"P01024","3",54,2821176.5,"RA0102_peptides.txt"
"P01024","5",54,4121604.9,"RA0102_peptides.txt"
"P01031","0",21,1617885,"RA0102_peptides.txt"
"P01031","3",21,301271.3,"RA0102_peptides.txt"
"P01031","5",21,881532,"RA0102_peptides.txt"
"P01033","0",2,311838,"RA0102_peptides.txt"
"P01033","3",2,87770,"RA0102_peptides.txt"
"P01033","5",2,217206,"RA0102_peptides.txt"
"P01034","0",3,39910,"RA0102_peptides.txt"
"P01034","3",3,42604,"RA0102_peptides.txt"
"P01034","5",3,86355,"RA0102_peptides.txt"
"P01042","0",15,2638272,"RA0102_peptides.txt"
"P01042","3",15,565071.4,"RA0102_peptides.txt"
"P01042","5",15,877015,"RA0102_peptides.txt"
"P01111","0",1,0,"RA0102_peptides.txt"
"P01111","3",1,0,"RA0102_peptides.txt"
"P01111","5",1,0,"RA0102_peptides.txt"
"P01275","0",1,0,"RA0102_peptides.txt"
"P01275","3",1,0,"RA0102_peptides.txt"
"P01275","5",1,0,"RA0102_peptides.txt"
"P01591","0",3,109866,"RA0102_peptides.txt"
"P01591","3",3,435595,"RA0102_peptides.txt"
"P01591","5",3,162481,"RA0102_peptides.txt"
"P01619","0",2,706040,"RA0102_peptides.txt"
"P01619","3",2,153860,"RA0102_peptides.txt"
"P01619","5",2,609880,"RA0102_peptides.txt"
"P01700","0",1,61674,"RA0102_peptides.txt"
"P01700","3",1,20436,"RA0102_peptides.txt"
"P01700","5",1,45929,"RA0102_peptides.txt"
"P01701","0",3,237204,"RA0102_peptides.txt"
"P01701","3",3,90128,"RA0102_peptides.txt"
"P01701","5",3,170531,"RA0102_peptides.txt"
"P01703","0",1,0,"RA0102_peptides.txt"
"P01703","3",1,0,"RA0102_peptides.txt"
"P01703","5",1,0,"RA0102_peptides.txt"
"P01705","0",2,10349,"RA0102_peptides.txt"
"P01705","3",2,3163.5,"RA0102_peptides.txt"
"P01705","5",2,16615,"RA0102_peptides.txt"
"P01706","0",1,103050,"RA0102_peptides.txt"
"P01706","3",1,16055,"RA0102_peptides.txt"
"P01706","5",1,79362,"RA0102_peptides.txt"
"P01714","0",3,31809,"RA0102_peptides.txt"
"P01714","3",3,4000.5,"RA0102_peptides.txt"
"P01714","5",3,27687,"RA0102_peptides.txt"
"P01730","0",4,178362,"RA0102_peptides.txt"
"P01730","3",4,41507.1,"RA0102_peptides.txt"
"P01730","5",4,81818,"RA0102_peptides.txt"
"P01742","0",2,983420,"RA0102_peptides.txt"
"P01742","3",2,110214,"RA0102_peptides.txt"
"P01742","5",2,171009,"RA0102_peptides.txt"
"P01743","0",1,14798,"RA0102_peptides.txt"
"P01743","3",1,2297.3,"RA0102_peptides.txt"
"P01743","5",1,12462,"RA0102_peptides.txt"
"P01766","0",1,0,"RA0102_peptides.txt"
"P01766","3",1,0,"RA0102_peptides.txt"
"P01766","5",1,0,"RA0102_peptides.txt"
"P01780","0",2,122525,"RA0102_peptides.txt"
"P01780","3",2,26476,"RA0102_peptides.txt"
"P01780","5",2,63184,"RA0102_peptides.txt"
"P01817","0",1,0,"RA0102_peptides.txt"
"P01817","3",1,0,"RA0102_peptides.txt"
"P01817","5",1,0,"RA0102_peptides.txt"
"P01834","0",2,82847,"RA0102_peptides.txt"
"P01834","3",2,23740,"RA0102_peptides.txt"
"P01834","5",2,81155,"RA0102_peptides.txt"
"P01859","0",2,2155400,"RA0102_peptides.txt"
"P01859","3",2,377050,"RA0102_peptides.txt"
"P01859","5",2,602430,"RA0102_peptides.txt"
"P01860","0",3,248686,"RA0102_peptides.txt"
"P01860","3",3,135904.1,"RA0102_peptides.txt"
"P01860","5",3,590116,"RA0102_peptides.txt"
"P01861","0",6,918340,"RA0102_peptides.txt"
"P01861","3",6,153492,"RA0102_peptides.txt"
"P01861","5",6,1069840,"RA0102_peptides.txt"
"P01871","0",7,1587778,"RA0102_peptides.txt"
"P01871","3",7,749670,"RA0102_peptides.txt"
"P01871","5",7,479089,"RA0102_peptides.txt"
"P01876","0",4,1569863,"RA0102_peptides.txt"
"P01876","3",4,261560.9,"RA0102_peptides.txt"
"P01876","5",4,628960,"RA0102_peptides.txt"
"P01903","0",4,1263630,"RA0102_peptides.txt"
"P01903","3",4,666430.1,"RA0102_peptides.txt"
"P01903","5",4,2029046,"RA0102_peptides.txt"
"P01909","0",1,0,"RA0102_peptides.txt"
"P01909","3",1,0,"RA0102_peptides.txt"
"P01909","5",1,0,"RA0102_peptides.txt"
"P01920","0",5,151889,"RA0102_peptides.txt"
"P01920","3",5,60106.5,"RA0102_peptides.txt"
"P01920","5",5,207045,"RA0102_peptides.txt"
"P02042","0",4,2206450,"RA0102_peptides.txt"
"P02042","3",4,1342480,"RA0102_peptides.txt"
"P02042","5",4,1394780,"RA0102_peptides.txt"
"P02144","0",8,4728600,"RA0102_peptides.txt"
"P02144","3",8,125636.8,"RA0102_peptides.txt"
"P02144","5",8,150713.8,"RA0102_peptides.txt"
"P02452","0",23,5737191,"RA0102_peptides.txt"
"P02452","3",23,4213599.9,"RA0102_peptides.txt"
"P02452","5",23,2178754,"RA0102_peptides.txt"
"P02458","0",2,93494,"RA0102_peptides.txt"
"P02458","3",2,34201,"RA0102_peptides.txt"
"P02458","5",2,63055,"RA0102_peptides.txt"
"P02462","0",3,134480,"RA0102_peptides.txt"
"P02462","3",3,155310,"RA0102_peptides.txt"
"P02462","5",3,126090,"RA0102_peptides.txt"
"P02511","0",7,230210,"RA0102_peptides.txt"
"P02511","3",7,334193.4,"RA0102_peptides.txt"
"P02511","5",7,75517.4,"RA0102_peptides.txt"
"P02545","0",74,27574828,"RA0102_peptides.txt"
"P02545","3",74,16791502,"RA0102_peptides.txt"
"P02545","5",74,10507666.6,"RA0102_peptides.txt"
"P02549","0",27,1056351,"RA0102_peptides.txt"
"P02549","3",27,741562.1,"RA0102_peptides.txt"
"P02549","5",27,731108.2,"RA0102_peptides.txt"
"P02647","0",25,3902781,"RA0102_peptides.txt"
"P02647","3",25,2028027.1,"RA0102_peptides.txt"
"P02647","5",25,2755541.6,"RA0102_peptides.txt"
"P02649","0",20,2907763.8,"RA0102_peptides.txt"
"P02649","3",20,1199085.9,"RA0102_peptides.txt"
"P02649","5",20,857324.5,"RA0102_peptides.txt"
"P02652","0",2,1001487,"RA0102_peptides.txt"
"P02652","3",2,86188.4,"RA0102_peptides.txt"
"P02652","5",2,70755.6,"RA0102_peptides.txt"
"P02654","0",4,2772433,"RA0102_peptides.txt"
"P02654","3",4,441228,"RA0102_peptides.txt"
"P02654","5",4,438914,"RA0102_peptides.txt"
"P02655","0",3,593840,"RA0102_peptides.txt"
"P02655","3",3,120018.7,"RA0102_peptides.txt"
"P02655","5",3,153384,"RA0102_peptides.txt"
"P02656","0",3,306315,"RA0102_peptides.txt"
"P02656","3",3,77392,"RA0102_peptides.txt"
"P02656","5",3,122733,"RA0102_peptides.txt"
"P02671","0",33,4801915,"RA0102_peptides.txt"
"P02671","3",33,3313055.6,"RA0102_peptides.txt"
"P02671","5",33,11781617,"RA0102_peptides.txt"
"P02675","0",26,3261084.7,"RA0102_peptides.txt"
"P02675","3",26,1755362.5,"RA0102_peptides.txt"
"P02675","5",26,6699902.8,"RA0102_peptides.txt"
"P02679","0",23,7643967,"RA0102_peptides.txt"
"P02679","3",23,3683774.9,"RA0102_peptides.txt"
"P02679","5",23,15078862,"RA0102_peptides.txt"
"P02730","0",14,1187040,"RA0102_peptides.txt"
"P02730","3",14,546121.5,"RA0102_peptides.txt"
"P02730","5",14,589766.9,"RA0102_peptides.txt"
"P02741","0",1,101370,"RA0102_peptides.txt"
"P02741","3",1,16238,"RA0102_peptides.txt"
"P02741","5",1,80791,"RA0102_peptides.txt"
"P02743","0",7,1753595,"RA0102_peptides.txt"
"P02743","3",7,405316,"RA0102_peptides.txt"
"P02743","5",7,462724,"RA0102_peptides.txt"
"P02745","0",4,74028,"RA0102_peptides.txt"
"P02745","3",4,53213.8,"RA0102_peptides.txt"
"P02745","5",4,47862,"RA0102_peptides.txt"
"P02746","0",4,144541,"RA0102_peptides.txt"
"P02746","3",4,47506,"RA0102_peptides.txt"
"P02746","5",4,51071,"RA0102_peptides.txt"
"P02747","0",3,425130,"RA0102_peptides.txt"
"P02747","3",3,107820,"RA0102_peptides.txt"
"P02747","5",3,170460,"RA0102_peptides.txt"
"P02748","0",5,3254252,"RA0102_peptides.txt"
"P02748","3",5,341081.1,"RA0102_peptides.txt"
"P02748","5",5,837317,"RA0102_peptides.txt"
"P02749","0",7,234662,"RA0102_peptides.txt"
"P02749","3",7,175726.9,"RA0102_peptides.txt"
"P02749","5",7,90642,"RA0102_peptides.txt"
"P02750","0",4,148408,"RA0102_peptides.txt"
"P02750","3",4,41927,"RA0102_peptides.txt"
"P02750","5",4,45229,"RA0102_peptides.txt"
"P02751","0",81,20514289.7,"RA0102_peptides.txt"
"P02751","3",81,11769964.8,"RA0102_peptides.txt"
"P02751","5",81,16078861.4,"RA0102_peptides.txt"
"P02753","0",2,871179,"RA0102_peptides.txt"
"P02753","3",2,105105,"RA0102_peptides.txt"
"P02753","5",2,191575,"RA0102_peptides.txt"
"P02760","0",6,762522.9,"RA0102_peptides.txt"
"P02760","3",6,137126,"RA0102_peptides.txt"
"P02760","5",6,80268.3,"RA0102_peptides.txt"
"P02763","0",1,296660,"RA0102_peptides.txt"
"P02763","3",1,50822,"RA0102_peptides.txt"
"P02763","5",1,48909,"RA0102_peptides.txt"
"P02765","0",4,2858364,"RA0102_peptides.txt"
"P02765","3",4,470750.4,"RA0102_peptides.txt"
"P02765","5",4,339132,"RA0102_peptides.txt"
"P02766","0",1,1029200,"RA0102_peptides.txt"
"P02766","3",1,144430,"RA0102_peptides.txt"
"P02766","5",1,150100,"RA0102_peptides.txt"
"P02774","0",13,4010565,"RA0102_peptides.txt"
"P02774","3",13,484569.9,"RA0102_peptides.txt"
"P02774","5",13,648426.7,"RA0102_peptides.txt"
"P02775","0",1,273900,"RA0102_peptides.txt"
"P02775","3",1,123940,"RA0102_peptides.txt"
"P02775","5",1,26773,"RA0102_peptides.txt"
"P02786","0",14,886490,"RA0102_peptides.txt"
"P02786","3",14,323791.7,"RA0102_peptides.txt"
"P02786","5",14,681868,"RA0102_peptides.txt"
"P02787","0",39,14234573,"RA0102_peptides.txt"
"P02787","3",39,1916782.7,"RA0102_peptides.txt"
"P02787","5",39,2254902.9,"RA0102_peptides.txt"
"P02788","0",23,727433.2,"RA0102_peptides.txt"
"P02788","3",23,178197.35,"RA0102_peptides.txt"
"P02788","5",23,2996417,"RA0102_peptides.txt"
"P02790","0",12,3574810,"RA0102_peptides.txt"
"P02790","3",12,508548,"RA0102_peptides.txt"
"P02790","5",12,947464,"RA0102_peptides.txt"
"P02792","0",6,19281886,"RA0102_peptides.txt"
"P02792","3",6,863600,"RA0102_peptides.txt"
"P02792","5",6,4631994.1,"RA0102_peptides.txt"
"P02794","0",8,1865861,"RA0102_peptides.txt"
"P02794","3",8,122966.6,"RA0102_peptides.txt"
"P02794","5",8,293046,"RA0102_peptides.txt"
"P03897","0",1,27955,"RA0102_peptides.txt"
"P03897","3",1,5096.1,"RA0102_peptides.txt"
"P03897","5",1,11603,"RA0102_peptides.txt"
"P03905","0",2,0,"RA0102_peptides.txt"
"P03905","3",2,0,"RA0102_peptides.txt"
"P03905","5",2,0,"RA0102_peptides.txt"
"P03923","0",1,55888,"RA0102_peptides.txt"
"P03923","3",1,22669,"RA0102_peptides.txt"
"P03923","5",1,26299,"RA0102_peptides.txt"
"P03950","0",1,31716,"RA0102_peptides.txt"
"P03950","3",1,4003.6,"RA0102_peptides.txt"
"P03950","5",1,3996.6,"RA0102_peptides.txt"
"P03952","0",5,414607,"RA0102_peptides.txt"
"P03952","3",5,113319.8,"RA0102_peptides.txt"
"P03952","5",5,215426,"RA0102_peptides.txt"
"P03956","0",3,193827,"RA0102_peptides.txt"
"P03956","3",3,56585.7,"RA0102_peptides.txt"
"P03956","5",3,249741,"RA0102_peptides.txt"
"P04003","0",13,1472417.5,"RA0102_peptides.txt"
"P04003","3",13,628447.5,"RA0102_peptides.txt"
"P04003","5",13,976193,"RA0102_peptides.txt"
"P04004","0",7,461448,"RA0102_peptides.txt"
"P04004","3",7,199198.3,"RA0102_peptides.txt"
"P04004","5",7,520273,"RA0102_peptides.txt"
"P04040","0",14,991022,"RA0102_peptides.txt"
"P04040","3",14,712821.7,"RA0102_peptides.txt"
"P04040","5",14,847318,"RA0102_peptides.txt"
"P04062","0",6,253446,"RA0102_peptides.txt"
"P04062","3",6,196325,"RA0102_peptides.txt"
"P04062","5",6,210091,"RA0102_peptides.txt"
"P04066","0",7,951347,"RA0102_peptides.txt"
"P04066","3",7,357596,"RA0102_peptides.txt"
"P04066","5",7,329278.1,"RA0102_peptides.txt"
"P04075","0",17,7376865.1,"RA0102_peptides.txt"
"P04075","3",17,2659601.4,"RA0102_peptides.txt"
"P04075","5",17,3959754,"RA0102_peptides.txt"
"P04080","0",2,258419,"RA0102_peptides.txt"
"P04080","3",2,52948,"RA0102_peptides.txt"
"P04080","5",2,103999,"RA0102_peptides.txt"
"P04083","0",27,3737797,"RA0102_peptides.txt"
"P04083","3",27,2455442.8,"RA0102_peptides.txt"
"P04083","5",27,2648728.7,"RA0102_peptides.txt"
"P04114","0",118,16795042.7,"RA0102_peptides.txt"
"P04114","3",118,6229592.6,"RA0102_peptides.txt"
"P04114","5",118,7190444.3,"RA0102_peptides.txt"
"P04150","0",3,90147,"RA0102_peptides.txt"
"P04150","3",3,54229,"RA0102_peptides.txt"
"P04150","5",3,45507,"RA0102_peptides.txt"
"P04156","0",4,337810,"RA0102_peptides.txt"
"P04156","3",4,145720,"RA0102_peptides.txt"
"P04156","5",4,142753,"RA0102_peptides.txt"
"P04179","0",9,4064485,"RA0102_peptides.txt"
"P04179","3",9,1506715,"RA0102_peptides.txt"
"P04179","5",9,3865812,"RA0102_peptides.txt"
"P04181","0",8,863438,"RA0102_peptides.txt"
"P04181","3",8,369639,"RA0102_peptides.txt"
"P04181","5",8,420896,"RA0102_peptides.txt"
"P04196","0",7,333209,"RA0102_peptides.txt"
"P04196","3",7,78875,"RA0102_peptides.txt"
"P04196","5",7,79237,"RA0102_peptides.txt"
"P04216","0",2,58185,"RA0102_peptides.txt"
"P04216","3",2,15939.3,"RA0102_peptides.txt"
"P04216","5",2,21697.6,"RA0102_peptides.txt"
"P04217","0",3,187690,"RA0102_peptides.txt"
"P04217","3",3,26085,"RA0102_peptides.txt"
"P04217","5",3,39070,"RA0102_peptides.txt"
"P04233","0",4,372441.4,"RA0102_peptides.txt"
"P04233","3",4,203958,"RA0102_peptides.txt"
"P04233","5",4,570293,"RA0102_peptides.txt"
"P04275","0",50,2921148.6,"RA0102_peptides.txt"
"P04275","3",50,3038037.9,"RA0102_peptides.txt"
"P04275","5",50,2881469.6,"RA0102_peptides.txt"
"P04406","0",18,10825942.9,"RA0102_peptides.txt"
"P04406","3",18,4164960.1,"RA0102_peptides.txt"
"P04406","5",18,6468343.7,"RA0102_peptides.txt"
"P04424","0",7,333441,"RA0102_peptides.txt"
"P04424","3",7,173801,"RA0102_peptides.txt"
"P04424","5",7,234807,"RA0102_peptides.txt"
"P04440","0",2,19945,"RA0102_peptides.txt"
"P04440","3",2,12465,"RA0102_peptides.txt"
"P04440","5",2,31833,"RA0102_peptides.txt"
"P04632","0",3,1083404,"RA0102_peptides.txt"
"P04632","3",3,276659.3,"RA0102_peptides.txt"
"P04632","5",3,419589,"RA0102_peptides.txt"
"P04792","0",11,1461509,"RA0102_peptides.txt"
"P04792","3",11,1110530,"RA0102_peptides.txt"
"P04792","5",11,551334.3,"RA0102_peptides.txt"
"P04839","0",9,1051271,"RA0102_peptides.txt"
"P04839","3",9,514970.3,"RA0102_peptides.txt"
"P04839","5",9,1027051,"RA0102_peptides.txt"
"P04843","0",31,2505729.8,"RA0102_peptides.txt"
"P04843","3",31,2402743.7,"RA0102_peptides.txt"
"P04843","5",31,5713151,"RA0102_peptides.txt"
"P04844","0",10,749576,"RA0102_peptides.txt"
"P04844","3",10,330926,"RA0102_peptides.txt"
"P04844","5",10,598016,"RA0102_peptides.txt"
"P04899","0",6,717685.3,"RA0102_peptides.txt"
"P04899","3",6,487682.8,"RA0102_peptides.txt"
"P04899","5",6,797738,"RA0102_peptides.txt"
"P05023","0",14,780981,"RA0102_peptides.txt"
"P05023","3",14,400475,"RA0102_peptides.txt"
"P05023","5",14,685658,"RA0102_peptides.txt"
"P05026","0",4,254186,"RA0102_peptides.txt"
"P05026","3",4,57193,"RA0102_peptides.txt"
"P05026","5",4,120170,"RA0102_peptides.txt"
"P05067","0",1,27942,"RA0102_peptides.txt"
"P05067","3",1,34367,"RA0102_peptides.txt"
"P05067","5",1,18129,"RA0102_peptides.txt"
"P05090","0",6,1187244,"RA0102_peptides.txt"
"P05090","3",6,383758,"RA0102_peptides.txt"
"P05090","5",6,481936,"RA0102_peptides.txt"
"P05091","0",11,1845309,"RA0102_peptides.txt"
"P05091","3",11,768916,"RA0102_peptides.txt"
"P05091","5",11,827814,"RA0102_peptides.txt"
"P05106","0",7,71308,"RA0102_peptides.txt"
"P05106","3",7,127412,"RA0102_peptides.txt"
"P05106","5",7,46329.7,"RA0102_peptides.txt"
"P05107","0",21,1412404,"RA0102_peptides.txt"
"P05107","3",21,676807.9,"RA0102_peptides.txt"
"P05107","5",21,4293613,"RA0102_peptides.txt"
"P05109","0",6,591858,"RA0102_peptides.txt"
"P05109","3",6,176816.8,"RA0102_peptides.txt"
"P05109","5",6,818827,"RA0102_peptides.txt"
"P05114","0",4,1357179,"RA0102_peptides.txt"
"P05114","3",4,59601.1,"RA0102_peptides.txt"
"P05114","5",4,39835.1,"RA0102_peptides.txt"
"P05141","0",6,271364,"RA0102_peptides.txt"
"P05141","3",6,87018,"RA0102_peptides.txt"
"P05141","5",6,143796,"RA0102_peptides.txt"
"P05154","0",4,29450,"RA0102_peptides.txt"
"P05154","3",4,5828.1,"RA0102_peptides.txt"
"P05154","5",4,7010.7,"RA0102_peptides.txt"
"P05155","0",8,590424,"RA0102_peptides.txt"
"P05155","3",8,134501.7,"RA0102_peptides.txt"
"P05155","5",8,196844,"RA0102_peptides.txt"
"P05156","0",3,94457,"RA0102_peptides.txt"
"P05156","3",3,18024.8,"RA0102_peptides.txt"
"P05156","5",3,22423.7,"RA0102_peptides.txt"
"P05161","0",4,85207,"RA0102_peptides.txt"
"P05161","3",4,27941,"RA0102_peptides.txt"
"P05161","5",4,40540,"RA0102_peptides.txt"
"P05164","0",18,563138.8,"RA0102_peptides.txt"
"P05164","3",18,176540.5,"RA0102_peptides.txt"
"P05164","5",18,2269214,"RA0102_peptides.txt"
"P05165","0",6,227516,"RA0102_peptides.txt"
"P05165","3",6,119826,"RA0102_peptides.txt"
"P05165","5",6,141640,"RA0102_peptides.txt"
"P05166","0",7,330448,"RA0102_peptides.txt"
"P05166","3",7,264105,"RA0102_peptides.txt"
"P05166","5",7,218232,"RA0102_peptides.txt"
"P05186","0",1,35386,"RA0102_peptides.txt"
"P05186","3",1,34911,"RA0102_peptides.txt"
"P05186","5",1,28912,"RA0102_peptides.txt"
"P05198","0",15,1581125,"RA0102_peptides.txt"
"P05198","3",15,634147,"RA0102_peptides.txt"
"P05198","5",15,1193808,"RA0102_peptides.txt"
"P05204","0",2,480511,"RA0102_peptides.txt"
"P05204","3",2,56841,"RA0102_peptides.txt"
"P05204","5",2,50203.1,"RA0102_peptides.txt"
"P05362","0",10,477464,"RA0102_peptides.txt"
"P05362","3",10,308681,"RA0102_peptides.txt"
"P05362","5",10,774325,"RA0102_peptides.txt"
"P05387","0",4,720000,"RA0102_peptides.txt"
"P05387","3",4,245157,"RA0102_peptides.txt"
"P05387","5",4,368361,"RA0102_peptides.txt"
"P05388","0",2,661039,"RA0102_peptides.txt"
"P05388","3",2,184297,"RA0102_peptides.txt"
"P05388","5",2,333506,"RA0102_peptides.txt"
"P05413","0",10,3112976,"RA0102_peptides.txt"
"P05413","3",10,210189.6,"RA0102_peptides.txt"
"P05413","5",10,332000.5,"RA0102_peptides.txt"
"P05423","0",1,0,"RA0102_peptides.txt"
"P05423","3",1,0,"RA0102_peptides.txt"
"P05423","5",1,0,"RA0102_peptides.txt"
"P05455","0",12,766576,"RA0102_peptides.txt"
"P05455","3",12,331850.4,"RA0102_peptides.txt"
"P05455","5",12,339282.5,"RA0102_peptides.txt"
"P05543","0",3,439584,"RA0102_peptides.txt"
"P05543","3",3,61591.3,"RA0102_peptides.txt"
"P05543","5",3,82276.3,"RA0102_peptides.txt"
"P05546","0",10,1032951,"RA0102_peptides.txt"
"P05546","3",10,270708,"RA0102_peptides.txt"
"P05546","5",10,422017,"RA0102_peptides.txt"
"P05556","0",20,2021304,"RA0102_peptides.txt"
"P05556","3",20,1797162,"RA0102_peptides.txt"
"P05556","5",20,1266289,"RA0102_peptides.txt"
"P05771","0",3,114504,"RA0102_peptides.txt"
"P05771","3",3,22586.9,"RA0102_peptides.txt"
"P05771","5",3,43190,"RA0102_peptides.txt"
"P05976","0",6,950422,"RA0102_peptides.txt"
"P05976","3",6,48007.7,"RA0102_peptides.txt"
"P05976","5",6,64965.9,"RA0102_peptides.txt"
"P05997","0",3,240684,"RA0102_peptides.txt"
"P05997","3",3,85828,"RA0102_peptides.txt"
"P05997","5",3,158876,"RA0102_peptides.txt"
"P06132","0",2,83836,"RA0102_peptides.txt"
"P06132","3",2,22086.8,"RA0102_peptides.txt"
"P06132","5",2,46440.3,"RA0102_peptides.txt"
"P06241","0",3,25452,"RA0102_peptides.txt"
"P06241","3",3,18495,"RA0102_peptides.txt"
"P06241","5",3,12476,"RA0102_peptides.txt"
"P06276","0",1,0,"RA0102_peptides.txt"
"P06276","3",1,0,"RA0102_peptides.txt"
"P06276","5",1,0,"RA0102_peptides.txt"
"P06280","0",3,273648,"RA0102_peptides.txt"
"P06280","3",3,109283,"RA0102_peptides.txt"
"P06280","5",3,126421,"RA0102_peptides.txt"
"P06312","0",4,906157,"RA0102_peptides.txt"
"P06312","3",4,347633,"RA0102_peptides.txt"
"P06312","5",4,698821,"RA0102_peptides.txt"
"P06454","0",7,2248430,"RA0102_peptides.txt"
"P06454","3",7,401927.6,"RA0102_peptides.txt"
"P06454","5",7,152281.4,"RA0102_peptides.txt"
"P06576","0",11,2934087.9,"RA0102_peptides.txt"
"P06576","3",11,2232883,"RA0102_peptides.txt"
"P06576","5",11,2358069,"RA0102_peptides.txt"
"P06681","0",3,393829,"RA0102_peptides.txt"
"P06681","3",3,67511.7,"RA0102_peptides.txt"
"P06681","5",3,109519,"RA0102_peptides.txt"
"P06702","0",4,454201,"RA0102_peptides.txt"
"P06702","3",4,53061.2,"RA0102_peptides.txt"
"P06702","5",4,439574,"RA0102_peptides.txt"
"P06703","0",4,4198800,"RA0102_peptides.txt"
"P06703","3",4,4326570,"RA0102_peptides.txt"
"P06703","5",4,2474523,"RA0102_peptides.txt"
"P06727","0",16,1334488,"RA0102_peptides.txt"
"P06727","3",16,739480,"RA0102_peptides.txt"
"P06727","5",16,595170.7,"RA0102_peptides.txt"
"P06730","0",3,183633,"RA0102_peptides.txt"
"P06730","3",3,67679,"RA0102_peptides.txt"
"P06730","5",3,111995,"RA0102_peptides.txt"
"P06732","0",15,2934091,"RA0102_peptides.txt"
"P06732","3",15,158148.1,"RA0102_peptides.txt"
"P06732","5",15,210736.4,"RA0102_peptides.txt"
"P06733","0",21,8518892,"RA0102_peptides.txt"
"P06733","3",21,2307321.8,"RA0102_peptides.txt"
"P06733","5",21,5402188,"RA0102_peptides.txt"
"P06737","0",16,786241,"RA0102_peptides.txt"
"P06737","3",16,392433.9,"RA0102_peptides.txt"
"P06737","5",16,622819,"RA0102_peptides.txt"
"P06744","0",15,3225233,"RA0102_peptides.txt"
"P06744","3",15,1160335.9,"RA0102_peptides.txt"
"P06744","5",15,1842773,"RA0102_peptides.txt"
"P06748","0",10,2721068,"RA0102_peptides.txt"
"P06748","3",10,1375231,"RA0102_peptides.txt"
"P06748","5",10,1347323,"RA0102_peptides.txt"
"P06753","0",16,6623728,"RA0102_peptides.txt"
"P06753","3",16,558689.1,"RA0102_peptides.txt"
"P06753","5",16,850717.5,"RA0102_peptides.txt"
"P06756","0",25,3913906,"RA0102_peptides.txt"
"P06756","3",25,1601069.8,"RA0102_peptides.txt"
"P06756","5",25,1826842.5,"RA0102_peptides.txt"
"P06865","0",8,2811950.6,"RA0102_peptides.txt"
"P06865","3",8,1366700,"RA0102_peptides.txt"
"P06865","5",8,1757522,"RA0102_peptides.txt"
"P07093","0",1,107360,"RA0102_peptides.txt"
"P07093","3",1,55677,"RA0102_peptides.txt"
"P07093","5",1,73311,"RA0102_peptides.txt"
"P07099","0",15,1772200.6,"RA0102_peptides.txt"
"P07099","3",15,1747166,"RA0102_peptides.txt"
"P07099","5",15,1174677,"RA0102_peptides.txt"
"P07108","0",1,0,"RA0102_peptides.txt"
"P07108","3",1,0,"RA0102_peptides.txt"
"P07108","5",1,0,"RA0102_peptides.txt"
"P07195","0",9,1284346,"RA0102_peptides.txt"
"P07195","3",9,628092,"RA0102_peptides.txt"
"P07195","5",9,537102,"RA0102_peptides.txt"
"P07199","0",2,79410,"RA0102_peptides.txt"
"P07199","3",2,40179,"RA0102_peptides.txt"
"P07199","5",2,39648,"RA0102_peptides.txt"
"P07203","0",7,742239,"RA0102_peptides.txt"
"P07203","3",7,788139,"RA0102_peptides.txt"
"P07203","5",7,1496691,"RA0102_peptides.txt"
"P07205","0",1,125710,"RA0102_peptides.txt"
"P07205","3",1,49836,"RA0102_peptides.txt"
"P07205","5",1,83577,"RA0102_peptides.txt"
"P07225","0",3,18195,"RA0102_peptides.txt"
"P07225","3",3,16539,"RA0102_peptides.txt"
"P07225","5",3,21125,"RA0102_peptides.txt"
"P07237","0",33,14804555,"RA0102_peptides.txt"
"P07237","3",33,4293671,"RA0102_peptides.txt"
"P07237","5",33,11250047,"RA0102_peptides.txt"
"P07305","0",7,1644732,"RA0102_peptides.txt"
